No.,Time,Source,Destination,Protocol,Length,Info
5700,38.102175,192.168.1.100,192.168.1.108,ICMP,74,"Echo (ping) reply    id=0x0001, seq=10/2560, ttl=128 (request in 5699)"
5701,38.341387,fe80::5034:59dc:7b1d:2e8c,ff02::1:ff9d:d0e1,ICMPv6,86,Neighbor Solicitation for fe80::843a:ae68:209d:d0e1 from 50:e5:49:eb:48:7e
5702,38.531931,192.168.1.108,239.255.255.250,SSDP,543,NOTIFY * HTTP/1.1 
5703,38.532091,fe80::5034:59dc:7b1d:2e8c,ff02::c,SSDP,571,NOTIFY * HTTP/1.1 
5704,38.532318,192.168.1.108,239.255.255.250,SSDP,541,NOTIFY * HTTP/1.1 
5705,38.532637,fe80::5034:59dc:7b1d:2e8c,ff02::c,SSDP,569,NOTIFY * HTTP/1.1 
5706,38.533016,192.168.1.108,239.255.255.250,SSDP,529,NOTIFY * HTTP/1.1 
5707,38.533337,fe80::5034:59dc:7b1d:2e8c,ff02::c,SSDP,557,NOTIFY * HTTP/1.1 
5708,38.533796,192.168.1.108,239.255.255.250,SSDP,557,NOTIFY * HTTP/1.1 
5709,38.534124,fe80::5034:59dc:7b1d:2e8c,ff02::c,SSDP,585,NOTIFY * HTTP/1.1 
5710,38.534421,192.168.1.108,239.255.255.250,SSDP,486,NOTIFY * HTTP/1.1 
5711,38.534716,fe80::5034:59dc:7b1d:2e8c,ff02::c,SSDP,514,NOTIFY * HTTP/1.1 
5712,38.535065,192.168.1.108,239.255.255.250,SSDP,477,NOTIFY * HTTP/1.1 
5713,38.535182,fe80::5034:59dc:7b1d:2e8c,ff02::c,SSDP,505,NOTIFY * HTTP/1.1 
5714,38.882233,fe80::423:3956:e3c5:5411,fe80::5034:59dc:7b1d:2e8c,SSDP,453,HTTP/1.1 200 OK 
5715,39.101692,192.168.1.108,192.168.1.100,ICMP,74,"Echo (ping) request  id=0x0001, seq=11/2816, ttl=128 (reply in 5716)"
5716,39.102324,192.168.1.100,192.168.1.108,ICMP,74,"Echo (ping) reply    id=0x0001, seq=11/2816, ttl=128 (request in 5715)"
5717,39.341384,fe80::5034:59dc:7b1d:2e8c,ff02::1:ff9d:d0e1,ICMPv6,86,Neighbor Solicitation for fe80::843a:ae68:209d:d0e1 from 50:e5:49:eb:48:7e
5718,39.423396,BelkinIn_50:25:42,Broadcast,ARP,60,Who has 192.168.1.181?  Tell 192.168.1.99
5719,40.101654,192.168.1.108,192.168.1.100,ICMP,74,"Echo (ping) request  id=0x0001, seq=12/3072, ttl=128 (reply in 5720)"
5720,40.102308,192.168.1.100,192.168.1.108,ICMP,74,"Echo (ping) reply    id=0x0001, seq=12/3072, ttl=128 (request in 5719)"
5721,40.331724,fe80::5034:59dc:7b1d:2e8c,fe80::423:3956:e3c5:5411,SSDP,456,HTTP/1.1 200 OK 
5722,40.431708,fe80::5034:59dc:7b1d:2e8c,ff02::c,SSDP,208,M-SEARCH * HTTP/1.1 
5723,40.821562,fe80::423:3956:e3c5:5411,fe80::5034:59dc:7b1d:2e8c,SSDP,453,HTTP/1.1 200 OK 
5724,40.841299,Giga-Byt_eb:48:7e,AsustekC_e7:2b:f5,ARP,42,Who has 192.168.1.1?  Tell 192.168.1.108
5725,40.841516,AsustekC_e7:2b:f5,Giga-Byt_eb:48:7e,ARP,60,192.168.1.1 is at 10:bf:48:e7:2b:f5
5726,40.946547,fe80::423:3956:e3c5:5411,ff02::c,SSDP,208,M-SEARCH * HTTP/1.1 
5727,41.081482,192.168.1.108,192.241.168.226,SSL,55,Continuation Data
5728,41.101644,192.168.1.108,192.168.1.100,ICMP,74,"Echo (ping) request  id=0x0001, seq=13/3328, ttl=128 (reply in 5729)"
5729,41.102002,192.168.1.100,192.168.1.108,ICMP,74,"Echo (ping) reply    id=0x0001, seq=13/3328, ttl=128 (request in 5728)"
5730,41.137166,192.241.168.226,192.168.1.108,TCP,66,443 > 49465 [ACK] Seq=1 Ack=2 Win=79 Len=0 SLE=1 SRE=2
5731,41.199019,fe80::423:3956:e3c5:5411,ff02::1:3,LLMNR,84,Standard query 0xd96b  A wpad
5732,41.199256,192.168.1.100,224.0.0.252,LLMNR,64,Standard query 0xd96b  A wpad
5733,41.305785,fe80::423:3956:e3c5:5411,ff02::1:3,LLMNR,84,Standard query 0xd96b  A wpad
5734,41.305787,192.168.1.100,224.0.0.252,LLMNR,64,Standard query 0xd96b  A wpad
5735,41.51013,192.168.1.100,192.168.1.255,NBNS,92,Name query NB WPAD<00>
5736,41.531956,192.168.1.108,239.255.255.250,SSDP,477,NOTIFY * HTTP/1.1 
5737,41.532332,fe80::5034:59dc:7b1d:2e8c,ff02::c,SSDP,505,NOTIFY * HTTP/1.1 
5738,41.532786,192.168.1.108,239.255.255.250,SSDP,529,NOTIFY * HTTP/1.1 
5739,41.53322,fe80::5034:59dc:7b1d:2e8c,ff02::c,SSDP,557,NOTIFY * HTTP/1.1 
5740,41.533573,192.168.1.108,239.255.255.250,SSDP,541,NOTIFY * HTTP/1.1 
5741,41.533887,fe80::5034:59dc:7b1d:2e8c,ff02::c,SSDP,569,NOTIFY * HTTP/1.1 
5742,41.534213,192.168.1.108,239.255.255.250,SSDP,486,NOTIFY * HTTP/1.1 
5743,41.534537,fe80::5034:59dc:7b1d:2e8c,ff02::c,SSDP,514,NOTIFY * HTTP/1.1 
5744,41.534946,192.168.1.108,239.255.255.250,SSDP,543,NOTIFY * HTTP/1.1 
5745,41.535277,fe80::5034:59dc:7b1d:2e8c,ff02::c,SSDP,571,NOTIFY * HTTP/1.1 
5746,41.535587,192.168.1.108,239.255.255.250,SSDP,557,NOTIFY * HTTP/1.1 
5747,41.535895,fe80::5034:59dc:7b1d:2e8c,ff02::c,SSDP,585,NOTIFY * HTTP/1.1 
5748,42.101461,192.168.1.108,192.168.1.100,ICMP,74,"Echo (ping) request  id=0x0001, seq=14/3584, ttl=128 (reply in 5749)"
5749,42.101821,192.168.1.100,192.168.1.108,ICMP,74,"Echo (ping) reply    id=0x0001, seq=14/3584, ttl=128 (request in 5748)"
5750,42.275208,192.168.1.100,192.168.1.255,NBNS,92,Name query NB WPAD<00>
5751,42.291699,fe80::5034:59dc:7b1d:2e8c,fe80::423:3956:e3c5:5411,SSDP,456,HTTP/1.1 200 OK 
5752,42.974452,192.168.1.181,192.168.1.108,TCP,74,34684 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=353572648 TSecr=0 WS=2
5753,42.974616,192.168.1.108,192.168.1.181,TCP,74,"2869 > 34684 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=54642 TSecr=353572648"
5754,42.976362,192.168.1.181,192.168.1.108,TCP,66,34684 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=353572648 TSecr=54642
5755,42.980384,192.168.1.181,192.168.1.108,TCP,1514,[TCP segment of a reassembled PDU]
5756,43.021721,192.168.1.181,192.168.1.108,HTTP/XML,309,NOTIFY /upnp/eventing/edabcquqlg HTTP/1.1 
5757,43.021792,192.168.1.108,192.168.1.181,TCP,66,2869 > 34684 [ACK] Seq=1 Ack=1692 Win=66560 Len=0 TSval=54647 TSecr=353572648
5758,43.021875,192.168.1.108,192.168.1.181,HTTP,191,HTTP/1.1 200 OK 
5759,43.024104,192.168.1.181,192.168.1.108,TCP,66,34684 > 2869 [ACK] Seq=1692 Ack=126 Win=14600 Len=0 TSval=353572653 TSecr=54647
5760,43.024166,192.168.1.108,192.168.1.181,TCP,66,"2869 > 34684 [FIN, ACK] Seq=126 Ack=1692 Win=66560 Len=0 TSval=54647 TSecr=353572653"
5761,43.02527,192.168.1.100,192.168.1.255,NBNS,92,Name query NB WPAD<00>
5762,43.032404,192.168.1.181,192.168.1.108,TCP,74,34685 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=353572654 TSecr=0 WS=2
5763,43.032599,192.168.1.108,192.168.1.181,TCP,74,"2869 > 34685 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=54648 TSecr=353572654"
5764,43.034306,192.168.1.181,192.168.1.108,TCP,66,34685 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=353572654 TSecr=54648
5765,43.038244,192.168.1.181,192.168.1.108,TCP,1514,[TCP segment of a reassembled PDU]
5766,43.039313,192.168.1.181,192.168.1.108,HTTP/XML,310,NOTIFY /upnp/eventing/eqtgyiqumt HTTP/1.1 
5767,43.039399,192.168.1.108,192.168.1.181,TCP,66,2869 > 34685 [ACK] Seq=1 Ack=1693 Win=66560 Len=0 TSval=54649 TSecr=353572654
5768,43.039461,192.168.1.108,192.168.1.181,HTTP,191,HTTP/1.1 200 OK 
5769,43.042003,192.168.1.181,192.168.1.108,TCP,66,34685 > 2869 [ACK] Seq=1693 Ack=126 Win=14600 Len=0 TSval=353572655 TSecr=54649
5770,43.042051,192.168.1.108,192.168.1.181,TCP,66,"2869 > 34685 [FIN, ACK] Seq=126 Ack=1693 Win=66560 Len=0 TSval=54649 TSecr=353572655"
5771,43.060715,192.168.1.181,192.168.1.108,TCP,66,34684 > 2869 [ACK] Seq=1692 Ack=127 Win=14600 Len=0 TSval=353572657 TSecr=54647
5772,43.073686,192.168.1.181,192.168.1.108,TCP,66,"34684 > 2869 [FIN, ACK] Seq=1692 Ack=127 Win=14600 Len=0 TSval=353572658 TSecr=54647"
5773,43.073743,192.168.1.108,192.168.1.181,TCP,66,2869 > 34684 [ACK] Seq=127 Ack=1693 Win=66560 Len=0 TSval=54652 TSecr=353572658
5774,43.079066,192.168.1.181,192.168.1.108,TCP,74,34686 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=353572658 TSecr=0 WS=2
5775,43.079251,192.168.1.108,192.168.1.181,TCP,74,"2869 > 34686 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=54653 TSecr=353572658"
5776,43.081381,192.168.1.181,192.168.1.108,TCP,66,34686 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=353572659 TSecr=54653
5777,43.081834,192.168.1.181,192.168.1.108,TCP,66,34685 > 2869 [ACK] Seq=1693 Ack=127 Win=14600 Len=0 TSval=353572659 TSecr=54649
5778,43.095864,192.168.1.181,192.168.1.108,TCP,66,"34685 > 2869 [FIN, ACK] Seq=1693 Ack=127 Win=14600 Len=0 TSval=353572660 TSecr=54649"
5779,43.0959,192.168.1.108,192.168.1.181,TCP,66,2869 > 34685 [ACK] Seq=127 Ack=1694 Win=66560 Len=0 TSval=54655 TSecr=353572660
5780,43.101382,192.168.1.108,192.168.1.100,ICMP,74,"Echo (ping) request  id=0x0001, seq=15/3840, ttl=128 (reply in 5781)"
5781,43.101675,192.168.1.100,192.168.1.108,ICMP,74,"Echo (ping) reply    id=0x0001, seq=15/3840, ttl=128 (request in 5780)"
5782,43.104084,192.168.1.181,192.168.1.108,TCP,1514,[TCP segment of a reassembled PDU]
5783,43.105162,192.168.1.181,192.168.1.108,HTTP/XML,309,NOTIFY /upnp/eventing/sjvizmxepc HTTP/1.1 
5784,43.105231,192.168.1.108,192.168.1.181,TCP,66,2869 > 34686 [ACK] Seq=1 Ack=1692 Win=66560 Len=0 TSval=54656 TSecr=353572661
5785,43.105341,192.168.1.108,192.168.1.181,HTTP,191,HTTP/1.1 200 OK 
5786,43.107766,192.168.1.181,192.168.1.108,TCP,66,34686 > 2869 [ACK] Seq=1692 Ack=126 Win=14600 Len=0 TSval=353572661 TSecr=54656
5787,43.107784,192.168.1.108,192.168.1.181,TCP,66,"2869 > 34686 [FIN, ACK] Seq=126 Ack=1692 Win=66560 Len=0 TSval=54656 TSecr=353572661"
5788,43.119386,192.168.1.181,192.168.1.108,TCP,74,34687 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=353572662 TSecr=0 WS=2
5789,43.119559,192.168.1.108,192.168.1.181,TCP,74,"2869 > 34687 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=54657 TSecr=353572662"
5790,43.121579,192.168.1.181,192.168.1.108,TCP,66,34687 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=353572663 TSecr=54657
5791,43.132342,192.168.1.181,192.168.1.108,TCP,66,"34686 > 2869 [FIN, ACK] Seq=1692 Ack=127 Win=14600 Len=0 TSval=353572664 TSecr=54656"
5792,43.132399,192.168.1.108,192.168.1.181,TCP,66,2869 > 34686 [ACK] Seq=127 Ack=1693 Win=66560 Len=0 TSval=54658 TSecr=353572664
5793,43.138864,192.168.1.181,192.168.1.108,TCP,1514,[TCP segment of a reassembled PDU]
5794,43.140369,192.168.1.181,192.168.1.108,HTTP/XML,309,NOTIFY /upnp/eventing/lhnzgxtbdf HTTP/1.1 
5795,43.140405,192.168.1.108,192.168.1.181,TCP,66,2869 > 34687 [ACK] Seq=1 Ack=1692 Win=66560 Len=0 TSval=54659 TSecr=353572664
5796,43.140491,192.168.1.108,192.168.1.181,HTTP,191,HTTP/1.1 200 OK 
5797,43.142778,192.168.1.181,192.168.1.108,TCP,66,34687 > 2869 [ACK] Seq=1692 Ack=126 Win=14600 Len=0 TSval=353572665 TSecr=54659
5798,43.142819,192.168.1.108,192.168.1.181,TCP,66,"2869 > 34687 [FIN, ACK] Seq=126 Ack=1692 Win=66560 Len=0 TSval=54659 TSecr=353572665"
5799,43.150062,192.168.1.181,192.168.1.108,TCP,74,34688 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=353572665 TSecr=0 WS=2
5800,43.150222,192.168.1.108,192.168.1.181,TCP,74,"2869 > 34688 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=54660 TSecr=353572665"
5801,43.151975,192.168.1.181,192.168.1.108,TCP,66,34688 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=353572666 TSecr=54660
5802,43.162942,192.168.1.181,192.168.1.108,TCP,66,"34687 > 2869 [FIN, ACK] Seq=1692 Ack=127 Win=14600 Len=0 TSval=353572667 TSecr=54659"
5803,43.162998,192.168.1.108,192.168.1.181,TCP,66,2869 > 34687 [ACK] Seq=127 Ack=1693 Win=66560 Len=0 TSval=54661 TSecr=353572667
5804,43.168935,192.168.1.181,192.168.1.108,TCP,74,34689 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=353572667 TSecr=0 WS=2
5805,43.169044,192.168.1.108,192.168.1.181,TCP,74,"2869 > 34689 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=54662 TSecr=353572667"
5806,43.171113,192.168.1.181,192.168.1.108,TCP,66,34689 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=353572668 TSecr=54662
5807,43.175747,192.168.1.181,192.168.1.108,TCP,1514,[TCP segment of a reassembled PDU]
5808,43.176776,192.168.1.181,192.168.1.108,HTTP/XML,307,NOTIFY /upnp/eventing/dsmhaghpbd HTTP/1.1 
5809,43.176837,192.168.1.108,192.168.1.181,TCP,66,2869 > 34688 [ACK] Seq=1 Ack=1690 Win=66560 Len=0 TSval=54663 TSecr=353572668
5810,43.17697,192.168.1.108,192.168.1.181,HTTP,191,HTTP/1.1 200 OK 
5811,43.179397,192.168.1.181,192.168.1.108,TCP,66,34688 > 2869 [ACK] Seq=1690 Ack=126 Win=14600 Len=0 TSval=353572668 TSecr=54663
5812,43.179447,192.168.1.108,192.168.1.181,TCP,66,"2869 > 34688 [FIN, ACK] Seq=126 Ack=1690 Win=66560 Len=0 TSval=54663 TSecr=353572668"
5813,43.193677,192.168.1.181,192.168.1.108,TCP,1514,[TCP segment of a reassembled PDU]
5814,43.19473,192.168.1.181,192.168.1.108,HTTP/XML,309,NOTIFY /upnp/eventing/bijyeehsex HTTP/1.1 
5815,43.19475,192.168.1.108,192.168.1.181,TCP,66,2869 > 34689 [ACK] Seq=1 Ack=1692 Win=66560 Len=0 TSval=54665 TSecr=353572670
5816,43.194796,192.168.1.108,192.168.1.181,HTTP,191,HTTP/1.1 200 OK 
5817,43.197159,192.168.1.181,192.168.1.108,TCP,66,34689 > 2869 [ACK] Seq=1692 Ack=126 Win=14600 Len=0 TSval=353572670 TSecr=54665
5818,43.197213,192.168.1.108,192.168.1.181,TCP,66,"2869 > 34689 [FIN, ACK] Seq=126 Ack=1692 Win=66560 Len=0 TSval=54665 TSecr=353572670"
5819,43.202481,192.168.1.181,192.168.1.108,TCP,66,"34688 > 2869 [FIN, ACK] Seq=1690 Ack=127 Win=14600 Len=0 TSval=353572671 TSecr=54663"
5820,43.202503,192.168.1.108,192.168.1.181,TCP,66,2869 > 34688 [ACK] Seq=127 Ack=1691 Win=66560 Len=0 TSval=54665 TSecr=353572671
5821,43.208098,192.168.1.181,192.168.1.108,TCP,74,34690 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=353572671 TSecr=0 WS=2
5822,43.208295,192.168.1.108,192.168.1.181,TCP,74,"2869 > 34690 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=54666 TSecr=353572671"
5823,43.210486,192.168.1.181,192.168.1.108,TCP,66,34690 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=353572672 TSecr=54666
5824,43.230103,192.168.1.181,192.168.1.108,TCP,66,34689 > 2869 [ACK] Seq=1692 Ack=127 Win=14600 Len=0 TSval=353572674 TSecr=54665
5825,43.232158,192.168.1.181,192.168.1.108,TCP,66,"34689 > 2869 [FIN, ACK] Seq=1692 Ack=127 Win=14600 Len=0 TSval=353572674 TSecr=54665"
5826,43.232203,192.168.1.108,192.168.1.181,TCP,66,2869 > 34689 [ACK] Seq=127 Ack=1693 Win=66560 Len=0 TSval=54668 TSecr=353572674
5827,43.237992,192.168.1.181,192.168.1.108,TCP,74,34691 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=353572674 TSecr=0 WS=2
5828,43.238091,192.168.1.108,192.168.1.181,TCP,74,"2869 > 34691 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=54669 TSecr=353572674"
5829,43.240129,192.168.1.181,192.168.1.108,TCP,66,34691 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=353572675 TSecr=54669
5830,43.244607,192.168.1.181,192.168.1.108,TCP,1514,[TCP segment of a reassembled PDU]
5831,43.245572,192.168.1.181,192.168.1.108,HTTP/XML,309,NOTIFY /upnp/eventing/edabcquqlg HTTP/1.1 
5832,43.245643,192.168.1.108,192.168.1.181,TCP,66,2869 > 34690 [ACK] Seq=1 Ack=1692 Win=66560 Len=0 TSval=54670 TSecr=353572675
5833,43.245831,192.168.1.108,192.168.1.181,HTTP,191,HTTP/1.1 200 OK 
5834,43.248195,192.168.1.181,192.168.1.108,TCP,66,34690 > 2869 [ACK] Seq=1692 Ack=126 Win=14600 Len=0 TSval=353572675 TSecr=54670
5835,43.248251,192.168.1.108,192.168.1.181,TCP,66,"2869 > 34690 [FIN, ACK] Seq=126 Ack=1692 Win=66560 Len=0 TSval=54670 TSecr=353572675"
5836,43.273727,192.168.1.181,192.168.1.108,TCP,1514,[TCP segment of a reassembled PDU]
5837,43.274788,192.168.1.181,192.168.1.108,HTTP/XML,310,NOTIFY /upnp/eventing/eqtgyiqumt HTTP/1.1 
5838,43.274852,192.168.1.108,192.168.1.181,TCP,66,2869 > 34691 [ACK] Seq=1 Ack=1693 Win=66560 Len=0 TSval=54673 TSecr=353572678
5839,43.275084,192.168.1.108,192.168.1.181,HTTP,191,HTTP/1.1 200 OK 
5840,43.277513,192.168.1.181,192.168.1.108,TCP,66,34691 > 2869 [ACK] Seq=1693 Ack=126 Win=14600 Len=0 TSval=353572678 TSecr=54673
5841,43.277564,192.168.1.108,192.168.1.181,TCP,66,"2869 > 34691 [FIN, ACK] Seq=126 Ack=1693 Win=66560 Len=0 TSval=54673 TSecr=353572678"
5842,43.282388,192.168.1.181,192.168.1.108,TCP,66,"34690 > 2869 [FIN, ACK] Seq=1692 Ack=127 Win=14600 Len=0 TSval=353572679 TSecr=54670"
5843,43.28246,192.168.1.108,192.168.1.181,TCP,66,2869 > 34690 [ACK] Seq=127 Ack=1693 Win=66560 Len=0 TSval=54673 TSecr=353572679
5844,43.287655,192.168.1.181,192.168.1.108,TCP,74,34692 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=353572679 TSecr=0 WS=2
5845,43.287835,192.168.1.108,192.168.1.181,TCP,74,"2869 > 34692 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=54674 TSecr=353572679"
5846,43.289852,192.168.1.181,192.168.1.108,TCP,66,34692 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=353572680 TSecr=54674
5847,43.309886,192.168.1.181,192.168.1.108,TCP,66,34691 > 2869 [ACK] Seq=1693 Ack=127 Win=14600 Len=0 TSval=353572682 TSecr=54673
5848,43.312219,192.168.1.181,192.168.1.108,TCP,66,"34691 > 2869 [FIN, ACK] Seq=1693 Ack=127 Win=14600 Len=0 TSval=353572682 TSecr=54673"
5849,43.312275,192.168.1.108,192.168.1.181,TCP,66,2869 > 34691 [ACK] Seq=127 Ack=1694 Win=66560 Len=0 TSval=54676 TSecr=353572682
5850,43.317719,192.168.1.181,192.168.1.108,TCP,74,34693 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=353572682 TSecr=0 WS=2
5851,43.317838,192.168.1.108,192.168.1.181,TCP,74,"2869 > 34693 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=54677 TSecr=353572682"
5852,43.319895,192.168.1.181,192.168.1.108,TCP,66,34693 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=353572683 TSecr=54677
5853,43.324365,192.168.1.181,192.168.1.108,TCP,1514,[TCP segment of a reassembled PDU]
5854,43.325385,192.168.1.181,192.168.1.108,HTTP/XML,309,NOTIFY /upnp/eventing/sjvizmxepc HTTP/1.1 
5855,43.325449,192.168.1.108,192.168.1.181,TCP,66,2869 > 34692 [ACK] Seq=1 Ack=1692 Win=66560 Len=0 TSval=54678 TSecr=353572683
5856,43.325585,192.168.1.108,192.168.1.181,HTTP,191,HTTP/1.1 200 OK 
5857,43.32801,192.168.1.181,192.168.1.108,TCP,66,34692 > 2869 [ACK] Seq=1692 Ack=126 Win=14600 Len=0 TSval=353572683 TSecr=54678
5858,43.328059,192.168.1.108,192.168.1.181,TCP,66,"2869 > 34692 [FIN, ACK] Seq=126 Ack=1692 Win=66560 Len=0 TSval=54678 TSecr=353572683"
5859,43.353304,192.168.1.181,192.168.1.108,TCP,1514,[TCP segment of a reassembled PDU]
5860,43.354376,192.168.1.181,192.168.1.108,HTTP/XML,309,NOTIFY /upnp/eventing/lhnzgxtbdf HTTP/1.1 
5861,43.35443,192.168.1.108,192.168.1.181,TCP,66,2869 > 34693 [ACK] Seq=1 Ack=1692 Win=66560 Len=0 TSval=54680 TSecr=353572686
5862,43.354558,192.168.1.108,192.168.1.181,HTTP,191,HTTP/1.1 200 OK 
5863,43.35703,192.168.1.181,192.168.1.108,TCP,66,34693 > 2869 [ACK] Seq=1692 Ack=126 Win=14600 Len=0 TSval=353572686 TSecr=54680
5864,43.357076,192.168.1.108,192.168.1.181,TCP,66,"2869 > 34693 [FIN, ACK] Seq=126 Ack=1692 Win=66560 Len=0 TSval=54681 TSecr=353572686"
5865,43.362095,192.168.1.181,192.168.1.108,TCP,66,"34692 > 2869 [FIN, ACK] Seq=1692 Ack=127 Win=14600 Len=0 TSval=353572687 TSecr=54678"
5866,43.362148,192.168.1.108,192.168.1.181,TCP,66,2869 > 34692 [ACK] Seq=127 Ack=1693 Win=66560 Len=0 TSval=54681 TSecr=353572687
5867,43.367771,192.168.1.181,192.168.1.108,TCP,74,34694 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=353572687 TSecr=0 WS=2
5868,43.367935,192.168.1.108,192.168.1.181,TCP,74,"2869 > 34694 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=54682 TSecr=353572687"
5869,43.370002,192.168.1.181,192.168.1.108,TCP,66,34694 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=353572688 TSecr=54682
5870,43.389644,192.168.1.181,192.168.1.108,TCP,66,34693 > 2869 [ACK] Seq=1692 Ack=127 Win=14600 Len=0 TSval=353572690 TSecr=54681
5871,43.392003,192.168.1.181,192.168.1.108,TCP,66,"34693 > 2869 [FIN, ACK] Seq=1692 Ack=127 Win=14600 Len=0 TSval=353572690 TSecr=54681"
5872,43.392044,192.168.1.108,192.168.1.181,TCP,66,2869 > 34693 [ACK] Seq=127 Ack=1693 Win=66560 Len=0 TSval=54684 TSecr=353572690
5873,43.397973,192.168.1.181,192.168.1.108,TCP,74,34695 > 2869 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=353572690 TSecr=0 WS=2
5874,43.398144,192.168.1.108,192.168.1.181,TCP,74,"2869 > 34695 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=54685 TSecr=353572690"
5875,43.400235,192.168.1.181,192.168.1.108,TCP,66,34695 > 2869 [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=353572691 TSecr=54685
5876,43.404714,192.168.1.181,192.168.1.108,TCP,1514,[TCP segment of a reassembled PDU]
5877,43.405775,192.168.1.181,192.168.1.108,HTTP/XML,307,NOTIFY /upnp/eventing/dsmhaghpbd HTTP/1.1 
5878,43.40586,192.168.1.108,192.168.1.181,TCP,66,2869 > 34694 [ACK] Seq=1 Ack=1690 Win=66560 Len=0 TSval=54686 TSecr=353572691
5879,43.405986,192.168.1.108,192.168.1.181,HTTP,191,HTTP/1.1 200 OK 
5880,43.408484,192.168.1.181,192.168.1.108,TCP,66,34694 > 2869 [ACK] Seq=1690 Ack=126 Win=14600 Len=0 TSval=353572691 TSecr=54686
5881,43.40855,192.168.1.108,192.168.1.181,TCP,66,"2869 > 34694 [FIN, ACK] Seq=126 Ack=1690 Win=66560 Len=0 TSval=54686 TSecr=353572691"
5882,43.432528,fe80::5034:59dc:7b1d:2e8c,ff02::c,SSDP,208,M-SEARCH * HTTP/1.1 
5883,43.433073,192.168.1.181,192.168.1.108,TCP,1514,[TCP segment of a reassembled PDU]
5884,43.434132,192.168.1.181,192.168.1.108,HTTP/XML,309,NOTIFY /upnp/eventing/bijyeehsex HTTP/1.1 
5885,43.43416,192.168.1.108,192.168.1.181,TCP,66,2869 > 34695 [ACK] Seq=1 Ack=1692 Win=66560 Len=0 TSval=54688 TSecr=353572694
5886,43.434247,192.168.1.108,192.168.1.181,HTTP,191,HTTP/1.1 200 OK 
5887,43.436443,192.168.1.181,192.168.1.108,TCP,66,34695 > 2869 [ACK] Seq=1692 Ack=126 Win=14600 Len=0 TSval=353572694 TSecr=54688
